victim_age,offender_age,incident_hour,latitude,longitude,month_num,relationship_name,victim_sex,offender_sex,victim_ethnicity,offender_ethnicity,victim_race,offender_race,location_name,offense_name,offense_category_name,crime_against,ct_flag,hc_flag
94,97,3,-74.09,41.0,7,Victim Was Spouse,M,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Sodomy,Burglary/Breaking & Entering,Property,True,True
38,17,19,-74.73,39.78,7,Victim was Otherwise Known,M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Aggravated Assault,Bribery,Property,True,True
29,65,23,-74.52,40.76,9,Victim Was Parent,F,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Bar/Nightclub,All Other Larceny,Embezzlement,Person,True,True
31,9,2,-75.54,40.03,5,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,All Other Larceny,Robbery,Property,True,True
56,77,17,-74.57,41.03,5,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Hotel/Motel/Etc.,Intimidation,Arson,Person,True,True
58,40,5,-75.27,40.09,1,Victim Was Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Sodomy,Embezzlement,Property,False,True
55,44,19,-74.66,39.51,1,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Motor Vehicle Theft,Destruction/Damage/Vandalism of Property,Property,True,True
56,15,2,-74.83,39.42,8,Victim Was Boyfriend/Girlfriend,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Statutory Rape,Kidnapping/Abduction,Person,True,True
66,64,12,-74.1,39.96,4,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Parking/Drop Lot/Garage,Sodomy,Arson,Property,True,True
41,21,22,-73.91,41.24,9,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Stolen Property Offenses,Assault Offenses,Person,False,True
22,10,6,-75.4,40.33,3,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Hispanic or Latino,Asian,White,Residence/Home,Impersonation,Fraud Offenses,Person,True,True
24,4,22,-75.03,40.11,7,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Convenience Store,Statutory Rape,Larceny/Theft Offenses,Person,True,True
34,24,13,-73.9,39.26,10,Victim Was Stranger,F,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Counterfeiting/Forgery,Burglary/Breaking & Entering,Person,True,True
41,97,22,-74.03,40.76,4,Victim was Ex-Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Cyberspace,Destruction/Damage/Vandalism of Property,Kidnapping/Abduction,Property,True,True
55,62,22,-75.34,40.41,8,Victim Was Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Embezzlement,Property,False,True
56,9,15,-74.43,38.98,2,Victim Was Child,F,M,Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Residence/Home,Intimidation,Kidnapping/Abduction,Property,True,True
7,1,0,-74.12,40.61,10,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Destruction/Damage/Vandalism of Property,Larceny/Theft Offenses,Property,False,True
82,75,17,-74.6,40.58,6,Victim Was Friend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Black or African American,Highway/Road/Alley/Street/Sidewalk,Impersonation,Counterfeiting/Forgery,Property,True,True
84,41,23,-74.83,39.51,12,Victim Was Boyfriend/Girlfriend,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,American Indian or Alaska Native,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Assault Offenses,Property,True,True
30,19,8,-74.26,40.26,10,Victim Was Parent,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Unknown,Residence/Home,Stolen Property Offenses,Fraud Offenses,Person,True,True
6,92,4,-75.35,39.71,1,Victim Was Stranger,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Fraud Offenses,Property,True,True
76,93,23,-74.01,40.81,2,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Other/Unknown,Purse-snatching,Sex Offenses,Person,False,True
15,33,6,-75.03,40.79,12,Victim Was Friend,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Robbery,Fraud Offenses,Property,True,True
83,70,20,-74.75,39.69,6,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Bar/Nightclub,Simple Assault,Burglary/Breaking & Entering,Person,True,True
68,44,5,-74.92,40.84,12,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Stolen Property Offenses,Bribery,Property,True,True
55,44,0,-75.42,39.01,11,Victim Was Spouse,M,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Wire Fraud,Destruction/Damage/Vandalism of Property,Person,False,False
32,45,13,-74.96,39.9,7,Victim Was Parent,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Drug Store/Doctor's Office/Hospital,Counterfeiting/Forgery,Robbery,Property,True,True
56,35,2,-74.84,40.14,2,Relationship Unknown,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Sexual Assault With An Object,Counterfeiting/Forgery,Property,True,False
6,33,20,-74.76,39.48,10,Victim Was Acquaintance,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Aggravated Assault,Destruction/Damage/Vandalism of Property,Property,True,True
61,39,10,-73.97,41.16,7,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Stolen Property Offenses,Burglary/Breaking & Entering,Property,False,True
18,54,23,-74.09,40.18,9,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Rape,Destruction/Damage/Vandalism of Property,Property,True,False
26,22,8,-74.56,40.29,12,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Human Trafficking,Property,True,True
76,1,23,-75.37,39.07,5,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Purse-snatching,Arson,Person,False,True
79,70,5,-75.46,40.07,5,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Asian,Residence/Home,Rape,Robbery,Property,True,True
22,94,2,-74.41,39.69,3,Victim Was Stranger,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Kidnapping/Abduction,Destruction/Damage/Vandalism of Property,Property,True,False
59,54,13,-74.7,39.07,3,Victim Was Sibling,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Asian,Highway/Road/Alley/Street/Sidewalk,Statutory Rape,Embezzlement,Property,True,True
53,50,17,-74.66,39.46,12,Victim Was Boyfriend/Girlfriend,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Rape,Sex Offenses,Property,True,True
35,98,8,-74.36,40.75,2,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Identity Theft,Embezzlement,Property,False,True
32,85,19,-74.0,40.76,8,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sodomy,Sex Offenses,Property,True,True
23,63,15,-75.29,39.1,1,Victim Was Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Bribery,Property,True,True
23,3,21,-74.77,41.19,6,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,False Pretenses/Swindle/Confidence Game,Extortion/Blackmail,Property,True,True
86,3,19,-75.02,39.71,5,Victim Was Stranger,F,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Bar/Nightclub,Theft of Motor Vehicle Parts or Accessories,Robbery,Person,True,True
65,73,23,-75.43,40.37,8,Victim Was Sibling,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Murder and Nonnegligent Manslaughter,Destruction/Damage/Vandalism of Property,Person,True,True
7,8,17,-74.04,40.91,6,Victim Was Boyfriend/Girlfriend,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Stolen Property Offenses,Human Trafficking,Property,False,True
80,34,8,-75.08,39.81,10,Victim Was Sibling,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Simple Assault,Embezzlement,Person,True,True
47,51,9,-75.38,40.56,11,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Stolen Property Offenses,Stolen Property Offenses,Person,True,False
100,14,4,-74.47,39.17,4,Relationship Unknown,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Intimidation,Extortion/Blackmail,Person,True,False
81,40,12,-74.0,41.24,11,Victim Was Boyfriend/Girlfriend,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Statutory Rape,Burglary/Breaking & Entering,Property,True,True
58,53,22,-75.43,40.61,12,Relationship Unknown,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Destruction/Damage/Vandalism of Property,Stolen Property Offenses,Person,True,True
60,90,10,-74.35,39.27,9,Victim was Ex-Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Purse-snatching,Destruction/Damage/Vandalism of Property,Property,False,True
35,24,17,-75.32,39.54,2,Victim Was Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Rape,Robbery,Property,True,True
8,89,22,-75.23,41.1,1,Victim Was Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Hotel/Motel/Etc.,Identity Theft,Human Trafficking,Property,True,True
65,15,4,-75.13,39.85,6,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Residence/Home,Counterfeiting/Forgery,Robbery,Property,True,False
31,79,12,-74.77,39.35,9,Relationship Unknown,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Impersonation,Robbery,Property,True,True
38,73,21,-74.01,39.03,10,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Impersonation,Burglary/Breaking & Entering,Property,True,True
54,33,10,-75.36,39.12,2,Victim Was Acquaintance,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,False Pretenses/Swindle/Confidence Game,Embezzlement,Person,True,True
8,81,8,-74.68,39.64,3,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,American Indian or Alaska Native,White,Highway/Road/Alley/Street/Sidewalk,Purse-snatching,Embezzlement,Person,True,True
62,9,0,-75.02,41.04,6,Victim Was Other Family Member,M,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Identity Theft,Homicide Offenses,Person,True,True
14,57,11,-75.32,39.8,10,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Statutory Rape,Motor Vehicle Theft,Property,True,False
29,23,5,-74.26,39.38,1,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Counterfeiting/Forgery,Fraud Offenses,Property,False,True
15,9,16,-74.83,41.11,5,Victim Was Friend,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Shoplifting,Homicide Offenses,Person,True,True
66,5,4,-75.46,39.84,7,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Burglary/Breaking & Entering,Sex Offenses,Property,True,True
47,35,22,-74.77,41.24,4,Relationship Unknown,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Hotel/Motel/Etc.,Intimidation,Counterfeiting/Forgery,Property,True,True
74,17,9,-74.08,40.15,9,Victim Was Sibling,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Impersonation,Destruction/Damage/Vandalism of Property,Person,True,True
7,50,9,-74.12,40.02,12,Victim was Otherwise Known,M,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories,Extortion/Blackmail,Property,True,True
60,54,23,-73.93,39.06,6,Victim Was Friend,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Service/Gas Station,Wire Fraud,Embezzlement,Property,True,True
61,17,15,-74.09,40.7,1,Victim Was Other Family Member,M,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Motor Vehicle Theft,Sex Offenses,Person,True,True
45,51,23,-73.94,40.14,8,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Stolen Property Offenses,Sex Offenses,Person,True,True
1,52,10,-74.12,39.27,9,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Robbery,Burglary/Breaking & Entering,Property,True,True
95,20,13,-74.11,40.78,2,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Drug Store/Doctor's Office/Hospital,Credit Card/Automated Teller Machine Fraud,Burglary/Breaking & Entering,Property,True,True
73,29,17,-75.01,39.61,9,Relationship Unknown,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Rape,Homicide Offenses,Person,True,True
49,58,14,-74.98,38.97,11,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Kidnapping/Abduction,Counterfeiting/Forgery,Person,True,True
87,5,17,-74.35,39.7,9,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Counterfeiting/Forgery,Destruction/Damage/Vandalism of Property,Person,True,True
34,75,11,-75.38,40.36,11,Victim Was Friend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Stolen Property Offenses,Kidnapping/Abduction,Property,True,True
12,31,3,-75.19,39.62,8,Victim Was Sibling,F,F,Hispanic or Latino,Not Hispanic or Latino,Asian,White,Residence/Home,Simple Assault,Larceny/Theft Offenses,Property,True,True
33,45,10,-75.36,39.37,10,Victim Was Child,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Drug Store/Doctor's Office/Hospital,Stolen Property Offenses,Arson,Person,True,True
10,34,14,-74.1,40.02,2,Victim Was Parent,M,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Intimidation,Assault Offenses,Person,True,True
64,2,17,-74.39,39.79,6,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Purse-snatching,Burglary/Breaking & Entering,Property,False,True
49,66,16,-74.78,39.02,8,Victim Was Child,M,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Parking/Drop Lot/Garage,Sodomy,Motor Vehicle Theft,Person,False,True
12,65,18,-74.67,39.94,4,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Burglary/Breaking & Entering,Larceny/Theft Offenses,Property,True,False
60,33,16,-73.95,41.19,12,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,All Other Larceny,Fraud Offenses,Person,True,True
93,69,23,-74.37,40.84,2,Relationship Unknown,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Shoplifting,Sex Offenses,Person,True,True
93,92,14,-74.47,40.1,9,Victim Was Neighbor,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,School-Elementary/Secondary,Impersonation,Bribery,Property,True,True
86,63,6,-74.01,40.86,5,Victim Was Neighbor,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Larceny/Theft Offenses,Property,False,True
59,42,12,-74.87,41.19,7,Victim Was Neighbor,F,M,Not Hispanic or Latino,Hispanic or Latino,Asian,Black or African American,Residence/Home,Counterfeiting/Forgery,Assault Offenses,Person,False,True
19,68,16,-74.39,39.73,11,Victim was Ex-Spouse,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Theft From Building,Sex Offenses,Person,True,True
96,50,8,-74.13,39.71,10,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Unknown,Residence/Home,Statutory Rape,Homicide Offenses,Property,True,True
78,15,10,-74.75,39.04,11,Victim Was Other Family Member,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Counterfeiting/Forgery,Robbery,Person,True,True
41,94,6,-75.3,41.2,11,Victim Was Other Family Member,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Destruction/Damage/Vandalism of Property,Stolen Property Offenses,Property,True,True
