data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2022,191824172,160460326,240,C,41,,
2022,191824173,160460327,23C,C,44,,
2022,191824174,160460328,23G,C,35,,
2022,191824175,160460329,23D,A,44,,
2022,191824176,160460330,26G,C,15,,
2022,191824177,160460330,26C,C,15,,
2022,191831204,160466492,240,C,11,,
2022,191831205,160466493,23C,C,24,,
2022,191831206,160466494,23C,C,24,,
2022,191831207,160466495,23C,C,24,,
2022,191831208,160466496,23C,C,24,,
2022,191831209,160466497,23C,C,24,,
2022,191831210,160466498,23C,C,24,,
2022,191831211,160466499,23C,C,24,,
2022,191831212,160466500,23C,C,24,,
2022,191831213,160466501,23D,C,35,,
2022,191831214,160466502,23H,C,35,,
2022,191831215,160466503,23C,C,44,,
2022,191831216,160466504,13A,C,23,,
2022,191845473,160478795,26A,C,11,,
2022,191845474,160478796,290,C,32,,
2022,191845475,160478797,35A,C,25,,
2022,191845476,160478797,35B,C,25,,
2022,191845477,160478798,26A,C,15,,
2022,191845478,160478799,23C,C,44,,
2022,191845479,160478800,23H,C,26,,
2022,191845480,160478801,23C,C,44,,
2022,191845481,160478802,23C,C,44,,
2022,191845482,160478803,290,C,40,,
2022,191845483,160478804,23C,C,44,,
2022,191845484,160478805,26C,C,11,,
2022,191845485,160478805,250,C,11,,
2022,191845486,160478806,23H,C,41,,
2022,191845487,160478807,23C,C,44,,
2022,191845488,160478808,220,C,41,,F
2022,191845489,160478809,13C,C,25,,
2022,191845490,160478810,23H,C,11,,
2022,191845491,160478811,26B,C,15,,
2022,191845492,160478811,26F,C,15,,
2022,191845493,160478812,240,C,37,,
2022,191845494,160478812,35B,C,37,,
2022,191845495,160478813,23C,C,24,,
2022,191845496,160478814,26B,A,44,,
2022,191845497,160478815,220,A,11,,F
2022,191845498,160478816,35A,C,25,,
2022,191845499,160478816,35B,C,25,,
2022,191845500,160478817,520,C,35,,
2022,191845501,160478818,23H,C,11,,
2022,191845502,160478819,13C,C,11,,
2022,191845503,160478820,26B,C,44,,
2022,191845504,160478820,26F,C,44,,
2022,191848728,160481637,13B,C,35,,
2022,191848729,160481638,520,C,26,,
2022,191848730,160481639,520,C,35,,
2022,191848731,160481639,13C,C,35,,
2022,191848732,160481640,35A,C,26,,
2022,191848733,160481640,35B,C,26,,
2022,175699900,146404951,13A,C,26,,
2022,189281810,158243386,220,C,26,1,F
2022,185202147,154692473,13B,C,35,,
2022,189267747,158230615,23H,C,26,,
2022,189267748,158230616,220,C,33,,N
2022,189267749,158230617,23H,C,25,,
2022,189267750,158230618,23H,C,26,,
2022,175963023,146628147,290,C,44,,
2022,189267751,158230619,23F,C,25,,
2022,198429606,166220191,23F,C,33,,
2022,181522617,151480813,23H,C,33,,
2022,175699902,146404953,23C,C,17,,
2022,175699903,146404954,23C,C,14,,
2022,184370388,153965815,13A,C,35,,
2022,189267753,158230621,23H,C,33,,
2022,183967247,153614505,13A,C,35,,
2022,185202148,154692474,23H,C,26,,
2022,185202149,154692474,290,C,26,,
2022,179239751,149504279,220,C,25,,N
2022,179239752,149504279,23F,C,25,,
2022,178504645,148859846,23H,C,35,,
2022,198680845,166436599,240,C,33,,
2022,177135702,147665159,35A,C,19,,
2022,178504646,148859847,240,C,33,,
2022,175901997,146573428,290,C,14,,
2022,176019206,146678771,13B,C,35,,
2022,176608871,147203036,13A,C,25,,
2022,176608872,147203036,35A,C,25,,
2022,176019207,146678772,13B,C,35,,
2022,175901999,146573430,290,C,25,,
2022,185202150,154692475,23H,C,33,,
2022,185202151,154692476,23H,C,33,,
2022,185202152,154692476,290,C,33,,
2022,177102454,147635544,13C,C,35,,
2022,177135703,147665160,23C,C,14,,
2022,178504647,148859848,220,C,26,18,N
2022,178504648,148859848,23H,C,26,,
2022,178504649,148859848,35B,C,26,,
2022,179199798,149469793,23H,C,22,,
2022,196411881,164463760,120,C,14,,
2022,176139946,146784811,13A,C,35,,
2022,176288848,146914974,23C,C,17,,
2022,176288849,146914974,35A,C,14,,
2022,189267755,158230623,210,C,43,,
2022,198429607,166220192,210,C,35,,
2022,189267757,158230625,23D,C,26,,
2022,178397159,148766154,11A,C,98,,
2022,185202153,154692477,290,C,35,,
2022,187352058,156564063,35B,C,14,,
2022,187352059,156564063,520,C,14,,
2022,184483711,154064114,13C,C,26,,
2022,189281811,158243387,23H,C,25,,
2022,189267758,158230626,23H,C,26,,
2022,183967248,153614506,23G,C,25,,
2022,176139948,146784813,13B,C,26,,
2022,178809247,149131340,23B,C,25,,
2022,177102456,147635546,23C,C,17,,
2022,189267759,158230627,23D,C,37,,
2022,178955554,149258580,23H,C,26,,
2022,185202154,154692478,13B,C,35,,
2022,178397160,148766155,23H,C,35,,
2022,186377301,155712926,220,C,22,,F
2022,186377302,155712926,290,C,22,,
2022,195131786,163337421,240,C,33,,
2022,186119134,155487384,13B,C,98,,
2022,185202155,154692479,13B,C,35,,
2022,190769771,159540592,23H,C,26,,
2022,189267762,158230630,23F,C,22,,
2022,176139950,146784815,290,C,33,,
2022,195131787,163337422,240,C,25,,
2022,181494649,151457135,13B,C,38,,
2022,189267764,158230632,23D,C,35,,
2022,189267765,158230633,23F,C,33,,
2022,203279236,170433676,220,C,33,,F
2022,187336409,156550100,23D,C,22,,
2022,185293030,154772022,100,C,22,,
2022,185293031,154772022,120,C,22,,
2022,185276965,154757997,13A,C,35,,
2022,176139951,146784816,13A,C,35,,
2022,176169794,146811366,290,C,33,,
2022,177553935,148031652,13B,C,35,,
2022,177553936,148031652,23H,C,35,,
2022,189267767,158230635,120,C,24,,
2022,189267768,158230635,290,C,24,,
2022,189267769,158230636,210,C,26,,
2022,189267770,158230636,290,C,26,,
2022,182643252,152460147,13B,C,25,,
2022,177553937,148031653,210,C,7,,
2022,183073766,152832339,23H,C,7,,
2022,185372139,154838789,13B,C,2,,
2022,185202156,154692480,23H,C,44,,
2022,195131788,163337423,240,C,14,,
2022,198429608,166220193,13A,C,98,,
2022,177244676,147757843,13A,C,41,,
2022,186377304,155712928,13A,C,26,,
2022,187336410,156550101,13B,C,8,,
2022,195902922,164009405,13A,C,35,,
2022,185283185,154763440,13B,C,26,,
2022,176547419,147149802,290,C,25,,
2022,185202157,154692481,23H,C,37,,
2022,189281812,158243388,23H,C,35,,
2022,189267773,158230639,23H,C,14,,
2022,186684713,155990659,13A,C,25,,
2022,186684714,155990659,520,C,25,,
2022,190691717,159473074,23H,C,43,,
2022,190691718,159473074,250,C,43,,
2022,186684715,155990660,120,C,25,,
2022,176533720,147137771,13A,C,35,,
2022,176533721,147137771,520,C,35,,
2022,189267774,158230640,23H,C,98,,
2022,177188854,147710472,13A,C,8,,
2022,189267775,158230641,23H,C,33,,
2022,189267776,158230641,290,C,33,,
2022,177135706,147665162,13B,C,26,,
2022,176533722,147137772,23C,C,14,,
2022,177188855,147710473,23C,C,14,,
2022,196721721,164730354,220,C,25,,F
2022,196721722,164730354,290,C,25,,
2022,189267780,158230643,23F,C,25,,
2022,189267781,158230644,23H,C,25,,
2022,194315723,162621382,13A,C,35,,
2022,185372140,154838790,13B,C,35,,
2022,185372141,154838790,290,C,35,,
2022,195131789,163337424,240,C,25,,
2022,189267782,158230645,23F,C,33,,
2022,176533723,147137773,290,C,25,,
2022,201064162,168513529,13B,C,35,,
2022,176533724,147137774,13C,C,26,,
2022,181494650,151457136,35A,C,25,,
2022,189267783,158230646,23F,C,25,,
2022,189267784,158230647,23H,C,26,,
2022,176547421,147149804,13A,C,11,,
2022,182643253,152460148,13C,C,35,,
2022,187982871,157108681,11D,C,35,,
2022,190728513,159505291,120,C,98,,
2022,178504650,148859849,23H,C,25,,
2022,187310913,156526456,23F,C,25,,
2022,185276966,154757998,13C,C,35,,
2022,181312092,151301931,11D,A,35,,
2022,189267785,158230648,23F,C,33,,
2022,177127158,147657840,35A,C,25,,
2022,200882024,168357168,23C,A,44,,
2022,200882025,168357168,250,A,44,,
2022,186621003,155932864,13C,C,25,,
2022,186621004,155932864,520,C,25,,
2022,191412277,160094651,220,C,33,,F
2022,176709499,147287847,13A,C,25,,
2022,189267786,158230649,23H,C,26,,
2022,186621007,155932867,13B,C,35,,
2022,178961035,149263345,210,C,33,,
2022,176288858,146914981,23G,C,25,,
2022,189267787,158230650,220,C,33,,N
2022,189267788,158230650,23H,C,33,,
2022,195131790,163337425,240,C,35,,
2022,180180282,150312237,220,C,33,,F
2022,180180283,150312237,23F,C,33,,
2022,180180284,150312237,290,C,33,,
2022,189267789,158230651,120,C,26,,
2022,183920652,153573052,23G,C,25,,
2022,185276970,154758001,23C,C,17,,
2022,189267790,158230652,23H,C,30,,
2022,191134873,159860290,23H,C,35,,
2022,185276971,154758002,13B,C,26,,
2022,178955555,149258581,13B,C,26,,
2022,178955556,149258581,23H,C,26,,
2022,178955557,149258581,290,C,26,,
2022,176547424,147149807,23C,C,17,,
2022,185372142,154838791,220,C,25,,N
2022,185372143,154838791,290,C,25,,
2022,191649455,160309212,13B,C,35,,
2022,191649456,160309212,13C,C,35,,
2022,179025433,149319793,13C,C,15,,
2022,185276972,154758003,280,C,25,,
2022,185283187,154763442,23C,C,17,,
2022,185283188,154763443,23C,C,17,,
2022,177102464,147635552,23C,C,44,,
2022,183920653,153573053,23H,C,35,,
2022,189267791,158230653,23H,C,25,,
2022,189267792,158230654,23H,C,35,,
2022,183687032,153370588,23H,C,26,,
2022,198429611,166220195,13A,C,38,,
2022,176608874,147203038,23C,C,30,,
2022,183073767,152832340,13B,C,43,,
2022,176608875,147203039,23C,C,22,,
2022,198429612,166220196,290,C,25,,
2022,189267793,158230655,220,C,25,,N
2022,189267794,158230655,23H,C,25,,
2022,178354237,148729543,210,C,35,,
2022,176709500,147287848,23C,C,30,,
2022,178397162,148766157,120,C,25,,
2022,181522618,151480814,120,C,33,,
2022,177102468,147635556,290,C,33,,
2022,176607241,147201616,290,C,33,,
2022,189267795,158230656,120,C,26,,
2022,189267796,158230657,23H,C,33,,
2022,189267797,158230658,23H,C,98,,
2022,177127160,147657842,35A,C,26,,
2022,177127161,147657842,35B,C,26,,
2022,177127162,147657842,520,C,26,,
2022,185372144,154838792,13C,C,98,,
2022,187352060,156564064,13A,C,25,,
2022,181494651,151457137,23H,C,35,,
2022,185372145,154838793,13B,C,26,,
2022,185372146,154838794,13B,C,8,,
2022,176709501,147287849,290,C,14,,
2022,176709502,147287850,290,C,26,,
2022,181286898,151280622,120,C,14,,
2022,185372147,154838795,13B,C,35,,
2022,185372148,154838796,220,C,26,1,F
2022,185372149,154838796,290,C,26,,
2022,186970419,156236118,13B,C,35,,
2022,186970420,156236118,520,C,35,,
2022,182643254,152460149,13A,C,35,,
2022,181522619,151480815,23F,C,33,,
2022,178504651,148859850,23H,C,17,,
2022,177105254,147638213,23C,C,14,,
2022,189267798,158230659,23H,C,25,,
2022,183920654,153573054,23H,C,44,,
2022,178354238,148729544,13B,C,35,,
2022,176608878,147203042,13A,C,8,,
2022,187352061,156564065,13C,C,35,,
2022,185429561,154891134,290,C,35,,
2022,189267799,158230660,23H,C,25,,
2022,198429614,166220198,23H,C,3,,
2022,176608879,147203043,100,C,35,,
2022,176608880,147203043,290,C,35,,
2022,195873270,163983423,13C,C,98,,
2022,188129150,157232462,13A,C,22,,
2022,177102473,147635561,23A,C,26,,
2022,185429562,154891135,290,C,33,,
2022,176608881,147203044,13C,C,35,,
2022,188046500,157164735,220,C,33,,N
2022,186621009,155932869,23G,C,33,,
2022,185429563,154891136,13B,C,35,,
2022,187638763,156812773,220,C,35,,F
2022,182795470,152591147,290,C,35,,
2022,183944625,153594239,13B,C,35,,
2022,185429564,154891137,220,C,33,,N
2022,185429565,154891137,23H,C,33,,
2022,187352062,156564066,13C,C,22,,
2022,187352063,156564066,35A,C,22,,
2022,187352064,156564066,35B,C,22,,
2022,187352065,156564066,520,C,22,,
2022,189267801,158230662,23H,C,26,,
2022,185434053,154895118,23C,C,26,,
2022,185566946,155009383,13B,C,35,,
2022,185566947,155009383,290,C,35,,
2022,182880525,152664904,23F,C,25,,
2022,176608882,147203045,220,C,33,,F
2022,185429567,154891139,23C,C,17,,
2022,177102475,147635563,290,C,25,,
2022,176892098,147448574,290,C,98,,
2022,177102476,147635564,290,C,33,,
2022,189267802,158230663,220,C,33,,N
2022,189267803,158230663,23F,C,33,,
2022,177324901,147829178,13A,C,25,,
2022,177324902,147829178,520,C,25,,
2022,176892101,147448576,23C,C,14,,
2022,178955558,149258582,290,C,1,,
2022,189267804,158230664,23H,C,33,,
2022,189267805,158230664,290,C,33,,
2022,178809250,149131343,23H,C,26,,
2022,177518359,147999509,370,C,35,,
2022,176892105,147448579,290,C,26,,
2022,187800840,156952846,290,C,8,,
2022,187800841,156952846,220,C,8,,F
2022,189267806,158230665,220,C,8,,F
2022,187800842,156952847,13A,C,10,,
2022,189111585,158095062,13A,C,35,,
2022,187717187,156880329,13B,C,35,,
2022,189111586,158095062,220,C,35,,F
2022,187717188,156880330,35B,C,25,,
2022,189111587,158095063,13B,C,35,,
2022,187717189,156880331,290,C,30,,
2022,187717190,156880331,23C,C,30,,
2022,177244677,147757844,280,C,25,,
2022,187717191,156880332,23G,C,33,,
2022,187717192,156880332,290,C,33,,
2022,188511257,157575264,240,C,98,,
2022,187717193,156880333,23H,C,35,,
2022,187717194,156880334,35A,C,98,,
2022,187717195,156880334,35B,C,98,,
2022,176892106,147448580,23C,C,98,,
2022,187717196,156880335,23H,C,32,,
2022,181606182,151552304,23H,C,33,,
2022,187717197,156880336,13B,C,35,,
2022,187717198,156880337,220,C,44,,F
2022,187717199,156880337,290,C,44,,
2022,187128845,156370470,11A,C,35,,
2022,187717200,156880338,23H,C,25,,
2022,181440124,151410241,220,C,14,,F
2022,189380724,158329623,35A,C,33,,
2022,189380725,158329623,35B,C,33,,
2022,181440125,151410241,23H,C,14,,
2022,181440126,151410241,290,C,14,,
2022,189380727,158329625,13B,C,35,,
2022,178215531,148609359,23H,C,35,,
2022,189380728,158329626,35A,C,33,,
2022,185429568,154891140,13B,C,35,,
2022,189380729,158329626,35B,C,33,,
2022,189380730,158329627,13B,C,35,,
2022,187989086,157114269,240,C,25,,
2022,194317360,162622772,23G,C,41,,
2022,194317361,162622772,290,C,41,,
2022,178809251,149131344,23H,C,13,,
2022,177105257,147638216,23C,C,98,,
2022,194317362,162622773,23C,C,19,,
2022,194317363,162622774,280,C,35,,
2022,177068794,147605735,23C,C,14,,
2022,194317364,162622775,23H,C,35,,
2022,194317365,162622776,23H,C,35,,
2022,177334538,147837326,23B,C,25,,
2022,194317366,162622777,26A,C,25,,
2022,194317367,162622778,13B,C,35,,
2022,178397163,148766158,220,C,25,,F
2022,194317368,162622779,13B,C,35,,
2022,178397164,148766158,290,C,25,,
2022,177188860,147710477,13A,C,35,,
2022,195763895,163888588,26A,C,98,,
2022,189281813,158243389,120,C,14,,
2022,178955559,149258583,23C,C,43,,
2022,189267808,158230667,23F,C,33,,
2022,189267809,158230668,23H,C,98,,
2022,194317369,162622780,23G,A,33,,
2022,194317370,162622780,290,A,33,,
2022,194317371,162622781,23G,C,26,,
2022,181312094,151301933,13B,C,38,,
2022,194317372,162622782,23G,C,33,,
2022,194317373,162622783,23G,C,33,,
2022,186970421,156236119,23H,C,35,,
2022,194317374,162622784,280,C,25,,
2022,187340051,156553307,13B,C,35,,
2022,194317375,162622785,23G,C,25,,
2022,194317376,162622785,290,C,25,,
2022,194317378,162622787,13B,C,35,,
2022,189464232,158402484,120,C,35,,
2022,194317379,162622788,26A,C,41,,
2022,194317380,162622789,26A,C,14,,
2022,194317381,162622789,250,C,14,,
2022,177102479,147635566,13A,C,34,,
2022,194317382,162622790,23D,C,26,,
2022,177102480,147635566,520,C,35,,
2022,194317383,162622791,35A,C,26,,
2022,194317384,162622791,35B,C,26,,
2022,182938731,152715676,220,C,35,,F
2022,194317385,162622792,23F,C,14,,
2022,194317386,162622793,210,C,15,,
2022,182938732,152715676,23H,C,35,,
2022,183217932,152958526,13A,C,11,,
2022,194317387,162622794,290,C,14,,
2022,194317388,162622794,23F,C,14,,
2022,194317389,162622795,13B,C,26,,
2022,183217933,152958526,520,C,23,,
2022,189267810,158230669,23H,C,25,,
2022,194317390,162622796,23G,C,35,,
2022,194317391,162622797,23C,C,24,,
2022,189281814,158243390,23H,C,25,,
2022,194317392,162622798,13A,C,41,,
2022,177553938,148031654,13C,C,35,,
2022,194317393,162622799,35A,C,25,,
2022,194317394,162622800,13B,C,35,,
2022,177553939,148031654,23H,C,35,,
2022,177553940,148031654,26C,C,35,,
2022,185434055,154895120,220,C,33,,F
2022,194317395,162622801,23G,C,11,,
2022,194317396,162622802,520,C,26,,
2022,194317397,162622802,35A,C,26,,
2022,194317398,162622802,35B,C,25,,
2022,185434056,154895120,290,C,33,,
2022,181440127,151410242,23F,C,33,,
2022,194317399,162622803,23D,C,35,,
2022,194317400,162622804,23G,C,98,,
2022,182938733,152715677,23D,C,44,,
2022,194317401,162622805,23H,C,33,,
2022,194317402,162622805,290,C,33,,
2022,178955560,149258584,220,C,25,,F
2022,194317403,162622806,13B,C,35,,
2022,194317404,162622807,35A,C,25,,
2022,178955561,149258584,23F,C,25,,
2022,178955562,149258584,290,C,25,,
2022,179025434,149319794,240,C,25,,
2022,194317405,162622808,35A,C,24,,
2022,194317406,162622808,35B,C,24,,
2022,194317407,162622808,23C,C,24,,
2022,194317408,162622809,290,C,33,,
2022,198680846,166436600,240,C,25,,
2022,194317409,162622810,26A,C,26,,
2022,177105261,147638220,290,C,26,,
2022,194317410,162622811,220,C,35,,F
2022,194317411,162622812,23G,C,27,,
2022,183217934,152958527,210,C,25,,
2022,194317412,162622813,35A,C,25,,
2022,183217935,152958527,290,C,25,,
2022,194317413,162622814,240,C,35,,
2022,194317414,162622814,280,C,35,,
2022,185444864,154904589,290,C,25,,
2022,194317415,162622815,23G,C,19,,
2022,194317416,162622816,23H,C,35,,
2022,185444865,154904590,290,C,25,,
2022,194317417,162622817,220,C,35,,F
2022,177244679,147757846,23C,C,26,,
2022,194317418,162622818,23D,C,35,,
2022,194317419,162622819,26B,C,15,,
2022,177105262,147638221,13A,C,35,,
2022,194317420,162622819,26A,C,35,,
2022,194317421,162622820,35B,C,25,,
2022,177105263,147638221,520,C,35,,
2022,189267812,158230671,23H,C,25,,
2022,194317422,162622821,13B,C,35,,
2022,194317423,162622822,23G,C,44,,
2022,189267813,158230672,23H,C,33,,
2022,194317424,162622823,35A,C,41,,
2022,185429570,154891142,13C,C,25,,
2022,194317425,162622824,280,C,23,,
2022,178397165,148766159,220,C,25,,F
2022,178354240,148729546,13C,C,8,,
2022,194317426,162622825,23C,C,14,,
2022,194317427,162622826,23H,C,14,,
2022,185429571,154891143,23C,C,17,,
2022,194317429,162622828,26A,C,15,,
2022,178237018,148628395,290,C,23,,
2022,194317430,162622829,13B,C,25,,
2022,194317431,162622830,23H,C,25,,
2022,185429572,154891144,23H,C,25,,
2022,194317432,162622831,23H,C,43,,
2022,187217119,156443388,13C,C,14,,
2022,194317433,162622832,23G,C,33,,
2022,194317434,162622833,280,C,35,,
2022,194317435,162622833,23H,C,35,,
2022,194317436,162622833,26B,C,37,,
2022,195131792,163337427,240,C,35,,
2022,194317437,162622834,220,C,35,,N
2022,194317438,162622835,120,C,41,,
2022,194317439,162622835,23H,C,41,,
2022,182643255,152460150,220,C,98,,F
2022,194317440,162622836,13B,C,33,,
2022,179239753,149504280,220,C,35,,N
2022,194317442,162622838,23D,C,41,,
2022,179239754,149504280,23D,C,35,,
2022,186970422,156236120,23H,C,44,,
2022,194317443,162622839,250,C,25,,
2022,186066738,155443241,13B,C,35,,
2022,194317444,162622840,35B,C,25,,
2022,194317445,162622841,26A,C,35,,
2022,177127167,147657847,220,C,33,,F
2022,194317446,162622842,35A,C,33,,
2022,194317447,162622842,35B,C,33,,
2022,177127168,147657847,290,C,25,,
2022,177127169,147657848,13B,C,26,,
2022,194317448,162622843,240,C,35,,
2022,194317449,162622844,13B,C,26,,
2022,189267814,158230673,23H,C,22,,
2022,194317450,162622845,220,C,35,,N
2022,177553941,148031655,13A,C,25,,
2022,194317451,162622846,220,A,35,,N
2022,194317452,162622847,23C,C,24,,
2022,184280437,153886429,220,C,33,,N
2022,194317453,162622848,23G,C,44,,
2022,194317454,162622849,23H,C,13,,
2022,184280438,153886429,290,C,33,,
2022,177127171,147657850,13A,C,8,,
2022,194317455,162622850,23H,C,41,,
2022,185429573,154891145,23H,C,25,,
2022,194317456,162622851,23H,C,33,,
2022,194317457,162622852,23H,C,35,,
2022,186970423,156236121,11D,C,35,,
2022,194317458,162622853,520,C,25,,
2022,189267815,158230674,240,C,35,,
2022,194317459,162622854,13A,C,35,,
2022,194317460,162622854,520,C,35,,
2022,194317461,162622855,23H,C,35,,
2022,186684716,155990661,220,C,25,,N
2022,194317462,162622856,240,C,33,,
2022,194317463,162622856,23H,C,33,,
2022,186684717,155990661,23H,C,25,,
2022,186684718,155990662,13A,C,35,,
2022,194317464,162622857,240,C,33,,
2022,194317465,162622858,23H,C,24,,
2022,186684719,155990662,290,C,35,,
2022,186684720,155990662,520,C,35,,
2022,189267816,158230675,23D,C,26,,
2022,194317466,162622859,23D,C,24,,
2022,194317467,162622860,23H,C,35,,
2022,178354242,148729548,13B,C,26,,
2022,194317468,162622861,290,C,35,,
2022,177127172,147657851,35A,C,25,,
2022,194317469,162622862,23C,C,24,,
